left_x0,left_y0,left_z0,left_x1,left_y1,left_z1,left_x2,left_y2,left_z2,left_x3,left_y3,left_z3,left_x4,left_y4,left_z4,left_x5,left_y5,left_z5,left_x6,left_y6,left_z6,left_x7,left_y7,left_z7,left_x8,left_y8,left_z8,left_x9,left_y9,left_z9,left_x10,left_y10,left_z10,left_x11,left_y11,left_z11,left_x12,left_y12,left_z12,left_x13,left_y13,left_z13,left_x14,left_y14,left_z14,left_x15,left_y15,left_z15,left_x16,left_y16,left_z16,left_x17,left_y17,left_z17,left_x18,left_y18,left_z18,left_x19,left_y19,left_z19,left_x20,left_y20,left_z20,right_x0,right_y0,right_z0,right_x1,right_y1,right_z1,right_x2,right_y2,right_z2,right_x3,right_y3,right_z3,right_x4,right_y4,right_z4,right_x5,right_y5,right_z5,right_x6,right_y6,right_z6,right_x7,right_y7,right_z7,right_x8,right_y8,right_z8,right_x9,right_y9,right_z9,right_x10,right_y10,right_z10,right_x11,right_y11,right_z11,right_x12,right_y12,right_z12,right_x13,right_y13,right_z13,right_x14,right_y14,right_z14,right_x15,right_y15,right_z15,right_x16,right_y16,right_z16,right_x17,right_y17,right_z17,right_x18,right_y18,right_z18,right_x19,right_y19,right_z19,right_x20,right_y20,right_z20,nose_x,nose_y,nose_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,label
-1.1362436,0.85016125,0.41694355,-1.1104257,0.61406034,0.4497207,-1.0464319,0.40376908,0.42675045,-0.9514273,0.29743114,0.39146262,-0.85415995,0.2433475,0.35528037,-1.0676235,0.2228915,0.34844226,-0.8726311,0.05093693,0.2806133,-0.75384843,0.0806762,0.24779826,-0.6876059,0.14545651,0.23851988,-1.0733228,0.31940705,0.30605912,-0.832572,0.17211692,0.24927245,-0.7181454,0.24218114,0.24442662,-0.67069894,0.325009,0.2503253,-1.0532168,0.4526473,0.26800984,-0.8176134,0.3082369,0.22572504,-0.7119767,0.36237156,0.24191241,-0.67035866,0.4389046,0.26417425,-1.0179898,0.5941983,0.23308854,-0.8351042,0.47565025,0.21286844,-0.74150455,0.4756391,0.23087226,-0.6894624,0.49921378,0.2535414,-1.4957826,-2.0102983,0.4169426,-1.4957826,-2.0102983,0.4169426,-1.4957826,-2.0102983,0.4169426,-1.4957826,-2.0102983,0.4169426,-1.4957826,-2.0102983,0.4169426,-1.4957826,-2.0102983,0.4169426,-1.4957826,-2.0102983,0.4169426,-1.4957826,-2.0102983,0.4169426,-1.4957826,-2.0102983,0.4169426,-1.4957826,-2.0102983,0.4169426,-1.4957826,-2.0102983,0.4169426,-1.4957826,-2.0102983,0.4169426,-1.4957826,-2.0102983,0.4169426,-1.4957826,-2.0102983,0.4169426,-1.4957826,-2.0102983,0.4169426,-1.4957826,-2.0102983,0.4169426,-1.4957826,-2.0102983,0.4169426,-1.4957826,-2.0102983,0.4169426,-1.4957826,-2.0102983,0.4169426,-1.4957826,-2.0102983,0.4169426,-1.4957826,-2.0102983,0.4169426,-0.18104301,-1.1376095,-1.2459036,-0.0376897,-1.2885364,-0.38612142,-0.36800835,-0.92165464,-0.117433615,0.49999997,-0.11758437,-0.01324461,-0.50000006,0.11758437,0.013244567,head_lean_only
-1.1356188,0.8757333,0.41700137,-1.1118191,0.6385048,0.4526722,-1.0491676,0.4334764,0.43248028,-0.9566692,0.33008224,0.39939347,-0.85961884,0.27946913,0.36540914,-1.0605154,0.25333905,0.35516888,-0.86191386,0.08022495,0.28969407,-0.7432175,0.11426406,0.25640184,-0.67788744,0.1798251,0.24627946,-1.0625205,0.34618708,0.31261286,-0.81942946,0.20018898,0.2590719,-0.7084017,0.27685198,0.25268278,-0.6657091,0.36181644,0.25640503,-1.0397619,0.4767671,0.27462688,-0.805731,0.32935813,0.23610534,-0.7034523,0.39197037,0.25079197,-0.66514415,0.47192696,0.27072984,-1.0035518,0.61609083,0.23990145,-0.8212428,0.50007993,0.222604,-0.7296646,0.5066292,0.24037543,-0.67967564,0.53327286,0.26198223,-1.4965023,-1.9875753,0.41700047,-1.4965023,-1.9875753,0.41700047,-1.4965023,-1.9875753,0.41700047,-1.4965023,-1.9875753,0.41700047,-1.4965023,-1.9875753,0.41700047,-1.4965023,-1.9875753,0.41700047,-1.4965023,-1.9875753,0.41700047,-1.4965023,-1.9875753,0.41700047,-1.4965023,-1.9875753,0.41700047,-1.4965023,-1.9875753,0.41700047,-1.4965023,-1.9875753,0.41700047,-1.4965023,-1.9875753,0.41700047,-1.4965023,-1.9875753,0.41700047,-1.4965023,-1.9875753,0.41700047,-1.4965023,-1.9875753,0.41700047,-1.4965023,-1.9875753,0.41700047,-1.4965023,-1.9875753,0.41700047,-1.4965023,-1.9875753,0.41700047,-1.4965023,-1.9875753,0.41700047,-1.4965023,-1.9875753,0.41700047,-1.4965023,-1.9875753,0.41700047,-0.17242777,-1.0976812,-1.274242,-0.02945805,-1.2569668,-0.3576806,-0.36280134,-0.8976565,-0.16318342,0.49999997,-0.116217665,0.12341991,-0.50000006,0.116217665,-0.123419866,head_lean_only
-1.1595227,0.91565615,0.4049208,-1.1343282,0.67566645,0.44155917,-1.0618945,0.469482,0.4235918,-0.9613815,0.36587927,0.3929032,-0.86331034,0.315145,0.36116672,-1.074266,0.2822256,0.34620735,-0.8737607,0.11675809,0.2858025,-0.75587606,0.14571391,0.25733086,-0.688917,0.2062271,0.2503528,-1.0747162,0.37535447,0.30478612,-0.82946014,0.24100588,0.25775334,-0.72001183,0.3143848,0.25522447,-0.675957,0.39600042,0.2611412,-1.0503622,0.507396,0.26810956,-0.8126847,0.37533662,0.23317838,-0.7114221,0.43734482,0.24893637,-0.6728888,0.5168929,0.26976922,-1.0128244,0.6478376,0.23488338,-0.8277186,0.53636277,0.22061758,-0.7376088,0.54355603,0.23962536,-0.68828934,0.5706821,0.26252836,-1.5156556,-1.9815288,0.40491992,-1.5156556,-1.9815288,0.40491992,-1.5156556,-1.9815288,0.40491992,-1.5156556,-1.9815288,0.40491992,-1.5156556,-1.9815288,0.40491992,-1.5156556,-1.9815288,0.40491992,-1.5156556,-1.9815288,0.40491992,-1.5156556,-1.9815288,0.40491992,-1.5156556,-1.9815288,0.40491992,-1.5156556,-1.9815288,0.40491992,-1.5156556,-1.9815288,0.40491992,-1.5156556,-1.9815288,0.40491992,-1.5156556,-1.9815288,0.40491992,-1.5156556,-1.9815288,0.40491992,-1.5156556,-1.9815288,0.40491992,-1.5156556,-1.9815288,0.40491992,-1.5156556,-1.9815288,0.40491992,-1.5156556,-1.9815288,0.40491992,-1.5156556,-1.9815288,0.40491992,-1.5156556,-1.9815288,0.40491992,-1.5156556,-1.9815288,0.40491992,-0.17010824,-1.0818515,-1.2884496,-0.025255192,-1.2453477,-0.38120252,-0.3674454,-0.88893074,-0.2100239,0.49999997,-0.10863743,0.10376554,-0.50000006,0.10863726,-0.103765585,head_lean_only
-1.1534837,0.9185456,0.3939666,-1.129341,0.6769144,0.43333107,-1.0603471,0.47229573,0.41598573,-0.9644765,0.3735028,0.3854547,-0.867755,0.32636854,0.3541321,-1.0686606,0.28413707,0.33654875,-0.8678474,0.11936467,0.27434692,-0.7508842,0.15552337,0.2443393,-0.68684435,0.22168034,0.23678952,-1.0692922,0.37616634,0.29364938,-0.8242681,0.24324301,0.24514563,-0.7157167,0.32089186,0.24188723,-0.67387205,0.40499446,0.24766617,-1.0455791,0.50811976,0.2555973,-0.8072466,0.37792113,0.21980782,-0.70717436,0.44396612,0.23578903,-0.6702987,0.5255211,0.2571383,-1.0087969,0.64894044,0.2212912,-0.8227874,0.54109544,0.2065913,-0.73244077,0.5517432,0.2261329,-0.683062,0.58126634,0.24980061,-1.5171179,-1.9808016,0.39396578,-1.5171179,-1.9808016,0.39396578,-1.5171179,-1.9808016,0.39396578,-1.5171179,-1.9808016,0.39396578,-1.5171179,-1.9808016,0.39396578,-1.5171179,-1.9808016,0.39396578,-1.5171179,-1.9808016,0.39396578,-1.5171179,-1.9808016,0.39396578,-1.5171179,-1.9808016,0.39396578,-1.5171179,-1.9808016,0.39396578,-1.5171179,-1.9808016,0.39396578,-1.5171179,-1.9808016,0.39396578,-1.5171179,-1.9808016,0.39396578,-1.5171179,-1.9808016,0.39396578,-1.5171179,-1.9808016,0.39396578,-1.5171179,-1.9808016,0.39396578,-1.5171179,-1.9808016,0.39396578,-1.5171179,-1.9808016,0.39396578,-1.5171179,-1.9808016,0.39396578,-1.5171179,-1.9808016,0.39396578,-1.5171179,-1.9808016,0.39396578,-0.16880186,-1.0813377,-1.2891022,-0.02091372,-1.2471837,-0.3849986,-0.3675439,-0.8898189,-0.21881212,0.49999997,-0.10726681,0.108471215,-0.50000006,0.10726664,-0.10847119,head_lean_only
-1.1700327,0.90677065,0.39181668,-1.1510487,0.6585129,0.43263772,-1.086463,0.44956705,0.41609493,-0.9917103,0.34340492,0.3861117,-0.893979,0.2967317,0.35529986,-1.0899087,0.2627359,0.3353183,-0.8857613,0.09406756,0.2751683,-0.7665967,0.1281472,0.2475023,-0.6988439,0.19096935,0.24124467,-1.0880383,0.35326093,0.29212403,-0.83999276,0.21377255,0.24444766,-0.7302465,0.29029527,0.2426889,-0.6857974,0.37332547,0.24967872,-1.0625324,0.4848691,0.2542156,-0.823671,0.3461043,0.21968283,-0.72382146,0.4137212,0.23753117,-0.6874564,0.49505785,0.26014176,-1.0248005,0.62730414,0.22008872,-0.83836544,0.51295364,0.20766963,-0.74834293,0.5227835,0.22940402,-0.6999408,0.55147916,0.25444835,-1.5472275,-2.0303729,0.39181578,-1.5472275,-2.0303729,0.39181578,-1.5472275,-2.0303729,0.39181578,-1.5472275,-2.0303729,0.39181578,-1.5472275,-2.0303729,0.39181578,-1.5472275,-2.0303729,0.39181578,-1.5472275,-2.0303729,0.39181578,-1.5472275,-2.0303729,0.39181578,-1.5472275,-2.0303729,0.39181578,-1.5472275,-2.0303729,0.39181578,-1.5472275,-2.0303729,0.39181578,-1.5472275,-2.0303729,0.39181578,-1.5472275,-2.0303729,0.39181578,-1.5472275,-2.0303729,0.39181578,-1.5472275,-2.0303729,0.39181578,-1.5472275,-2.0303729,0.39181578,-1.5472275,-2.0303729,0.39181578,-1.5472275,-2.0303729,0.39181578,-1.5472275,-2.0303729,0.39181578,-1.5472275,-2.0303729,0.39181578,-1.5472275,-2.0303729,0.39181578,-0.17786288,-1.0982031,-1.3177941,-0.027148928,-1.286466,-0.39119607,-0.37645975,-0.91654736,-0.19895212,0.49999997,-0.11349907,0.10721304,-0.50000006,0.11349924,-0.10721306,head_lean_only
-1.1564318,0.8847555,0.3705067,-1.1405412,0.6365072,0.41137913,-1.0757258,0.42619386,0.3964919,-0.9799618,0.31986585,0.3683928,-0.8810761,0.27449203,0.33922538,-1.0754108,0.24280144,0.3175132,-0.87161946,0.07501884,0.25807473,-0.75296843,0.10658153,0.23045379,-0.68475443,0.16673346,0.22403382,-1.072454,0.33056954,0.27511245,-0.82709736,0.18962792,0.2249654,-0.71784127,0.27111012,0.22136636,-0.6739622,0.36055392,0.22838446,-1.0470906,0.46061364,0.23797671,-0.8130833,0.32436126,0.2019528,-0.7145411,0.39679122,0.21826877,-0.6784467,0.48034918,0.24082252,-1.0107955,0.602245,0.20475738,-0.8284412,0.4892669,0.19279596,-0.7402595,0.49961433,0.21378952,-0.6926285,0.52680266,0.23833786,-1.5398527,-2.035175,0.37050578,-1.5398527,-2.035175,0.37050578,-1.5398527,-2.035175,0.37050578,-1.5398527,-2.035175,0.37050578,-1.5398527,-2.035175,0.37050578,-1.5398527,-2.035175,0.37050578,-1.5398527,-2.035175,0.37050578,-1.5398527,-2.035175,0.37050578,-1.5398527,-2.035175,0.37050578,-1.5398527,-2.035175,0.37050578,-1.5398527,-2.035175,0.37050578,-1.5398527,-2.035175,0.37050578,-1.5398527,-2.035175,0.37050578,-1.5398527,-2.035175,0.37050578,-1.5398527,-2.035175,0.37050578,-1.5398527,-2.035175,0.37050578,-1.5398527,-2.035175,0.37050578,-1.5398527,-2.035175,0.37050578,-1.5398527,-2.035175,0.37050578,-1.5398527,-2.035175,0.37050578,-1.5398527,-2.035175,0.37050578,-0.16442582,-1.1086117,-1.3260477,-0.02504891,-1.2937169,-0.37508112,-0.3642375,-0.9287248,-0.199056,0.4999999,-0.10834707,0.08225657,-0.50000006,0.108346894,-0.08225657,head_lean_only
-1.1597477,0.87933594,0.4643277,-1.1422431,0.62725174,0.5049633,-1.0756036,0.41532016,0.49023744,-0.9774847,0.3105767,0.46175405,-0.8774456,0.2659061,0.43205985,-1.0702429,0.23371737,0.41431627,-0.8682775,0.06644947,0.35408977,-0.748506,0.09410547,0.32388583,-0.6798426,0.15402758,0.3152705,-1.0680234,0.32252136,0.3716662,-0.8165558,0.19432954,0.32100117,-0.70871013,0.2772701,0.31500226,-0.6675079,0.3661024,0.31955025,-1.0424457,0.4517147,0.3338852,-0.80286545,0.32221407,0.29831818,-0.7065858,0.39314392,0.3121996,-0.6717159,0.47600532,0.33215785,-1.0049677,0.59151363,0.29968888,-0.8175285,0.4878037,0.28764814,-0.72831464,0.49789682,0.30644792,-0.67851037,0.522204,0.3288269,-1.5603385,-2.0692503,0.46432683,-1.5603385,-2.0692503,0.46432683,-1.5603385,-2.0692503,0.46432683,-1.5603385,-2.0692503,0.46432683,-1.5603385,-2.0692503,0.46432683,-1.5603385,-2.0692503,0.46432683,-1.5603385,-2.0692503,0.46432683,-1.5603385,-2.0692503,0.46432683,-1.5603385,-2.0692503,0.46432683,-1.5603385,-2.0692503,0.46432683,-1.5603385,-2.0692503,0.46432683,-1.5603385,-2.0692503,0.46432683,-1.5603385,-2.0692503,0.46432683,-1.5603385,-2.0692503,0.46432683,-1.5603385,-2.0692503,0.46432683,-1.5603385,-2.0692503,0.46432683,-1.5603385,-2.0692503,0.46432683,-1.5603385,-2.0692503,0.46432683,-1.5603385,-2.0692503,0.46432683,-1.5603385,-2.0692503,0.46432683,-1.5603385,-2.0692503,0.46432683,-0.14496312,-1.1276433,-1.3726561,-0.006149038,-1.3073491,-0.33146018,-0.3502813,-0.962702,-0.24294044,0.5,-0.099115275,0.16477908,-0.5,0.099115275,-0.16477905,head_lean_only
-1.1501242,0.86277217,0.48642594,-1.1379367,0.60789144,0.52544385,-1.0779092,0.397444,0.5081945,-0.9830839,0.28949857,0.47768703,-0.88417375,0.24761933,0.44573286,-1.0740039,0.21554008,0.4288325,-0.8695407,0.05200105,0.36700386,-0.7497743,0.0817951,0.33730647,-0.67990375,0.14514351,0.3296022,-1.0676664,0.30474007,0.38631034,-0.82273465,0.17262585,0.3350156,-0.71271294,0.25388494,0.33136424,-0.66840047,0.34414282,0.3381552,-1.0399089,0.43520778,0.34891593,-0.8075293,0.30153668,0.31229082,-0.7098819,0.37339962,0.3289089,-0.6742568,0.4585691,0.3513588,-1.0013298,0.57784224,0.315181,-0.82054263,0.46024302,0.3010865,-0.73258597,0.47200847,0.32206324,-0.6842093,0.50106686,0.34711602,-1.5616529,-2.0830078,0.48642498,-1.5616529,-2.0830078,0.48642498,-1.5616529,-2.0830078,0.48642498,-1.5616529,-2.0830078,0.48642498,-1.5616529,-2.0830078,0.48642498,-1.5616529,-2.0830078,0.48642498,-1.5616529,-2.0830078,0.48642498,-1.5616529,-2.0830078,0.48642498,-1.5616529,-2.0830078,0.48642498,-1.5616529,-2.0830078,0.48642498,-1.5616529,-2.0830078,0.48642498,-1.5616529,-2.0830078,0.48642498,-1.5616529,-2.0830078,0.48642498,-1.5616529,-2.0830078,0.48642498,-1.5616529,-2.0830078,0.48642498,-1.5616529,-2.0830078,0.48642498,-1.5616529,-2.0830078,0.48642498,-1.5616529,-2.0830078,0.48642498,-1.5616529,-2.0830078,0.48642498,-1.5616529,-2.0830078,0.48642498,-1.5616529,-2.0830078,0.48642498,-0.13442886,-1.1382527,-1.3496311,0.0029060333,-1.3102326,-0.3188581,-0.3435679,-0.9812334,-0.2553511,0.5,-0.09753881,0.15981309,-0.5,0.09753863,-0.15981309,head_lean_only
-1.0843424,0.85978734,0.46884003,-1.074708,0.6151884,0.50795907,-1.0140672,0.40923223,0.49249122,-0.9211254,0.30607438,0.46417886,-0.8234426,0.265987,0.4350147,-1.0143088,0.2349406,0.4171518,-0.81495446,0.06720481,0.36153278,-0.70109195,0.09949395,0.33777326,-0.63486654,0.1623935,0.33354393,-1.0066972,0.3187251,0.37582102,-0.7720585,0.17580445,0.3301083,-0.66745406,0.25261393,0.32998207,-0.62382287,0.33845228,0.33881184,-0.9790929,0.44239286,0.339408,-0.7526734,0.30914623,0.30620643,-0.6585385,0.37712216,0.32335827,-0.6234674,0.45609725,0.34563157,-0.9409499,0.5805925,0.30676237,-0.7639798,0.46540815,0.2952632,-0.6785067,0.48025233,0.3168271,-0.6325245,0.51198906,0.34157443,-1.4737607,-1.9987855,0.46883917,-1.4737607,-1.9987855,0.46883917,-1.4737607,-1.9987855,0.46883917,-1.4737607,-1.9987855,0.46883917,-1.4737607,-1.9987855,0.46883917,-1.4737607,-1.9987855,0.46883917,-1.4737607,-1.9987855,0.46883917,-1.4737607,-1.9987855,0.46883917,-1.4737607,-1.9987855,0.46883917,-1.4737607,-1.9987855,0.46883917,-1.4737607,-1.9987855,0.46883917,-1.4737607,-1.9987855,0.46883917,-1.4737607,-1.9987855,0.46883917,-1.4737607,-1.9987855,0.46883917,-1.4737607,-1.9987855,0.46883917,-1.4737607,-1.9987855,0.46883917,-1.4737607,-1.9987855,0.46883917,-1.4737607,-1.9987855,0.46883917,-1.4737607,-1.9987855,0.46883917,-1.4737607,-1.9987855,0.46883917,-1.4737607,-1.9987855,0.46883917,-0.092457585,-1.1112471,-1.3242896,0.0395218,-1.2514831,-0.33211246,-0.29608017,-0.9801178,-0.25349188,0.50000006,-0.0763105,0.1558735,-0.4999999,0.07631068,-0.15587352,head_lean_only
-1.1094247,0.8748179,0.4538187,-1.0958729,0.6210086,0.49835342,-1.0322936,0.4111721,0.4852065,-0.938053,0.30567732,0.45819673,-0.8401293,0.26020733,0.43000773,-1.0315118,0.23225622,0.40427583,-0.82982594,0.058715183,0.34992647,-0.7135949,0.083315566,0.32822716,-0.6467226,0.14168753,0.32584342,-1.0246118,0.32002845,0.36107367,-0.78252745,0.17388146,0.31629825,-0.6764292,0.25248265,0.31749615,-0.6355472,0.3403874,0.32777235,-0.99600136,0.4493241,0.3236477,-0.76340336,0.30827308,0.2910791,-0.6689496,0.37996596,0.3105146,-0.6368206,0.46390486,0.33519816,-0.95783585,0.5913971,0.2906005,-0.77599704,0.46874192,0.27968282,-0.68872565,0.48021805,0.3026846,-0.64261335,0.5109137,0.32938415,-1.4893799,-2.0461333,0.45381784,-1.4893799,-2.0461333,0.45381784,-1.4893799,-2.0461333,0.45381784,-1.4893799,-2.0461333,0.45381784,-1.4893799,-2.0461333,0.45381784,-1.4893799,-2.0461333,0.45381784,-1.4893799,-2.0461333,0.45381784,-1.4893799,-2.0461333,0.45381784,-1.4893799,-2.0461333,0.45381784,-1.4893799,-2.0461333,0.45381784,-1.4893799,-2.0461333,0.45381784,-1.4893799,-2.0461333,0.45381784,-1.4893799,-2.0461333,0.45381784,-1.4893799,-2.0461333,0.45381784,-1.4893799,-2.0461333,0.45381784,-1.4893799,-2.0461333,0.45381784,-1.4893799,-2.0461333,0.45381784,-1.4893799,-2.0461333,0.45381784,-1.4893799,-2.0461333,0.45381784,-1.4893799,-2.0461333,0.45381784,-1.4893799,-2.0461333,0.45381784,-0.08744741,-1.181357,-1.3767463,0.04153902,-1.2969292,-0.33910516,-0.29872894,-1.0313993,-0.2759212,0.49999997,-0.10301333,0.17184994,-0.50000006,0.10301333,-0.17184994,head_lean_only
-1.1126007,0.88168746,0.42537656,-1.1012105,0.62378144,0.46824926,-1.0402836,0.41057512,0.45339873,-0.9455739,0.30283922,0.42475098,-0.84619355,0.25867847,0.39510867,-1.0393828,0.2298461,0.37132764,-0.8347128,0.05250518,0.31371012,-0.7170847,0.081241995,0.2893702,-0.6504822,0.14361095,0.28583422,-1.032393,0.32042748,0.32843372,-0.78617626,0.16771682,0.2815784,-0.67832744,0.24770473,0.28182617,-0.63771534,0.33856767,0.2918248,-1.0021824,0.45240286,0.29124036,-0.7657962,0.30370426,0.257695,-0.67034173,0.3783871,0.27755773,-0.6390939,0.46601433,0.30301586,-0.96222335,0.59530216,0.2582077,-0.77793694,0.46789622,0.24723579,-0.689912,0.47556373,0.2705847,-0.643798,0.5035705,0.2978453,-1.4902622,-2.0522237,0.4253757,-1.4902622,-2.0522237,0.4253757,-1.4902622,-2.0522237,0.4253757,-1.4902622,-2.0522237,0.4253757,-1.4902622,-2.0522237,0.4253757,-1.4902622,-2.0522237,0.4253757,-1.4902622,-2.0522237,0.4253757,-1.4902622,-2.0522237,0.4253757,-1.4902622,-2.0522237,0.4253757,-1.4902622,-2.0522237,0.4253757,-1.4902622,-2.0522237,0.4253757,-1.4902622,-2.0522237,0.4253757,-1.4902622,-2.0522237,0.4253757,-1.4902622,-2.0522237,0.4253757,-1.4902622,-2.0522237,0.4253757,-1.4902622,-2.0522237,0.4253757,-1.4902622,-2.0522237,0.4253757,-1.4902622,-2.0522237,0.4253757,-1.4902622,-2.0522237,0.4253757,-1.4902622,-2.0522237,0.4253757,-1.4902622,-2.0522237,0.4253757,-0.09279035,-1.2055166,-1.3749083,0.03594832,-1.3129022,-0.3284738,-0.3037749,-1.0474764,-0.25941262,0.4999999,-0.10908607,0.18435185,-0.50000006,0.10908607,-0.18435186,head_lean_only
-1.1105376,0.8886676,0.4527966,-1.0985618,0.63323504,0.49674734,-1.0380217,0.42178297,0.48263946,-0.9447362,0.31461623,0.45470974,-0.846126,0.27212703,0.42553762,-1.0340527,0.24240403,0.40084213,-0.83305246,0.06783247,0.34472507,-0.71487755,0.0888783,0.3202215,-0.64652973,0.14388664,0.31577623,-1.0277888,0.3311983,0.3579217,-0.7823448,0.18690751,0.3116662,-0.67481416,0.26648805,0.3114477,-0.63396823,0.35400495,0.32066923,-0.9987901,0.46086323,0.32088152,-0.76495326,0.31818488,0.28816617,-0.6692308,0.390673,0.307263,-0.6361759,0.4755512,0.3315798,-0.9597845,0.60194343,0.28803393,-0.77712095,0.48250702,0.27847934,-0.6902161,0.48946652,0.30150416,-0.64401305,0.51455754,0.32784346,-1.4840801,-2.0265872,0.45279568,-1.4840801,-2.0265872,0.45279568,-1.4840801,-2.0265872,0.45279568,-1.4840801,-2.0265872,0.45279568,-1.4840801,-2.0265872,0.45279568,-1.4840801,-2.0265872,0.45279568,-1.4840801,-2.0265872,0.45279568,-1.4840801,-2.0265872,0.45279568,-1.4840801,-2.0265872,0.45279568,-1.4840801,-2.0265872,0.45279568,-1.4840801,-2.0265872,0.45279568,-1.4840801,-2.0265872,0.45279568,-1.4840801,-2.0265872,0.45279568,-1.4840801,-2.0265872,0.45279568,-1.4840801,-2.0265872,0.45279568,-1.4840801,-2.0265872,0.45279568,-1.4840801,-2.0265872,0.45279568,-1.4840801,-2.0265872,0.45279568,-1.4840801,-2.0265872,0.45279568,-1.4840801,-2.0265872,0.45279568,-1.4840801,-2.0265872,0.45279568,-0.09804679,-1.1862642,-1.3229393,0.02992482,-1.2982757,-0.31893715,-0.30747136,-1.0291592,-0.21360464,0.50000006,-0.102747515,0.1440978,-0.49999997,0.102747515,-0.1440978,head_lean_only
-1.1027577,0.8991083,0.4232472,-1.0929796,0.64608127,0.4633283,-1.0291018,0.43176585,0.44965005,-0.9313785,0.3239272,0.4231109,-0.8307513,0.279953,0.3955123,-1.0262637,0.25327173,0.37072885,-0.8220215,0.081312545,0.31395802,-0.7042515,0.108179085,0.28828377,-0.63645434,0.16574882,0.28310364,-1.0185553,0.34254625,0.33020654,-0.7723672,0.20040326,0.28400093,-0.66715807,0.28144935,0.28256065,-0.6271818,0.37075186,0.2904991,-0.9887888,0.47287574,0.29498014,-0.7534931,0.33343747,0.26128754,-0.66069275,0.40754735,0.2781953,-0.62889385,0.49278575,0.30109015,-0.94900626,0.6134586,0.26374832,-0.7644203,0.49608618,0.25293273,-0.6775646,0.5041169,0.2740464,-0.6310512,0.528679,0.29893807,-1.4867208,-2.024333,0.4232463,-1.4867208,-2.024333,0.4232463,-1.4867208,-2.024333,0.4232463,-1.4867208,-2.024333,0.4232463,-1.4867208,-2.024333,0.4232463,-1.4867208,-2.024333,0.4232463,-1.4867208,-2.024333,0.4232463,-1.4867208,-2.024333,0.4232463,-1.4867208,-2.024333,0.4232463,-1.4867208,-2.024333,0.4232463,-1.4867208,-2.024333,0.4232463,-1.4867208,-2.024333,0.4232463,-1.4867208,-2.024333,0.4232463,-1.4867208,-2.024333,0.4232463,-1.4867208,-2.024333,0.4232463,-1.4867208,-2.024333,0.4232463,-1.4867208,-2.024333,0.4232463,-1.4867208,-2.024333,0.4232463,-1.4867208,-2.024333,0.4232463,-1.4867208,-2.024333,0.4232463,-1.4867208,-2.024333,0.4232463,-0.100468256,-1.1635699,-1.3332753,0.03561579,-1.2895521,-0.333594,-0.30967787,-1.013937,-0.22100414,0.5,-0.090567395,0.15793449,-0.5,0.090567574,-0.15793446,head_lean_only
-1.1072301,0.87564427,0.40487397,-1.0974692,0.6286492,0.4463612,-1.0362785,0.41621172,0.4324099,-0.9430229,0.3081144,0.40541485,-0.84481823,0.26204082,0.37729195,-1.0321519,0.23905464,0.35060248,-0.8324869,0.06809413,0.29234833,-0.7162253,0.09732408,0.26516715,-0.65147734,0.16043867,0.258865,-1.0257676,0.327545,0.30863833,-0.7770085,0.19720586,0.25946122,-0.67560834,0.2827197,0.2564826,-0.6409396,0.37383527,0.263408,-0.9975573,0.45774633,0.2722257,-0.7626182,0.32717946,0.23714174,-0.6708263,0.3990159,0.25315815,-0.6405015,0.48399308,0.2749168,-0.9598499,0.59718376,0.23985393,-0.77680105,0.48845246,0.22717452,-0.69074106,0.5003055,0.24709122,-0.64467204,0.528736,0.27073145,-1.5106627,-2.031329,0.40487313,-1.5106627,-2.031329,0.40487313,-1.5106627,-2.031329,0.40487313,-1.5106627,-2.031329,0.40487313,-1.5106627,-2.031329,0.40487313,-1.5106627,-2.031329,0.40487313,-1.5106627,-2.031329,0.40487313,-1.5106627,-2.031329,0.40487313,-1.5106627,-2.031329,0.40487313,-1.5106627,-2.031329,0.40487313,-1.5106627,-2.031329,0.40487313,-1.5106627,-2.031329,0.40487313,-1.5106627,-2.031329,0.40487313,-1.5106627,-2.031329,0.40487313,-1.5106627,-2.031329,0.40487313,-1.5106627,-2.031329,0.40487313,-1.5106627,-2.031329,0.40487313,-1.5106627,-2.031329,0.40487313,-1.5106627,-2.031329,0.40487313,-1.5106627,-2.031329,0.40487313,-1.5106627,-2.031329,0.40487313,-0.12662618,-1.1363404,-1.3024062,0.01416336,-1.2913609,-0.35439384,-0.33164164,-0.99158144,-0.16603462,0.4999999,-0.09291748,0.08115132,-0.50000006,0.09291748,-0.08115132,head_lean_only
